iter	Passed	Remaining
4773	216837	10265
4774	216876	10219
4775	216916	10173
4776	216959	10128
4777	216999	10082
4778	217035	10036
4779	217076	9990
4780	217118	9945
4781	217159	9899
4782	217198	9854
4783	217240	9808
4784	217282	9762
4785	217325	9717
4786	217367	9671
4787	217407	9626
4788	217447	9580
4789	217491	9535
4790	217532	9489
4791	217574	9443
4792	217617	9398
4793	217658	9352
4794	217698	9307
4795	217739	9261
4796	217781	9216
4797	217823	9170
4798	217867	9125
4799	217907	9079
4800	217951	9034
4801	217992	8988
4802	218035	8942
4803	218077	8897
4804	218120	8851
4805	218159	8806
4806	218201	8760
4807	218241	8715
4808	218281	8669
4809	218323	8624
4810	218365	8578
4811	218409	8533
4812	218450	8487
4813	218491	8441
4814	218534	8396
4815	218576	8350
4816	218614	8305
4817	218657	8259
4818	218699	8214
4819	218741	8168
4820	218782	8123
4821	218826	8077
4822	218867	8032
4823	218912	7986
4824	218953	7941
4825	218993	7895
4826	219034	7850
4827	219076	7804
4828	219119	7759
4829	219161	7713
4830	219204	7668
4831	219245	7622
4832	219286	7577
4833	219325	7531
4834	219365	7486
4835	219408	7440
4836	219451	7395
4837	219493	7349
4838	219534	7304
4839	219575	7258
4840	219617	7213
4841	219657	7167
4842	219698	7122
4843	219737	7076
4844	219777	7031
4845	219819	6985
4846	219860	6940
4847	219901	6894
4848	219944	6849
4849	219986	6803
4850	220027	6758
4851	220069	6712
4852	220109	6667
4853	220151	6621
4854	220192	6576
4855	220235	6530
4856	220276	6485
4857	220317	6439
4858	220361	6394
4859	220401	6349
4860	220443	6303
4861	220485	6258
4862	220526	6212
4863	220568	6167
4864	220606	6121
4865	220649	6076
4866	220690	6030
4867	220731	5985
4868	220772	5939
4869	220813	5894
4870	220854	5848
4871	220894	5803
4872	220935	5758
4873	220975	5712
4874	221018	5667
4875	221059	5621
4876	221100	5576
4877	221141	5530
4878	221182	5485
4879	221225	5439
4880	221268	5394
4881	221310	5349
4882	221352	5303
4883	221394	5258
4884	221436	5212
4885	221478	5167
4886	221520	5122
4887	221561	5076
4888	221605	5031
4889	221648	4985
4890	221689	4940
4891	221730	4895
4892	221770	4849
4893	221813	4804
4894	221852	4758
4895	221892	4713
4896	221935	4668
4897	221979	4622
4898	222017	4577
4899	222060	4531
4900	222103	4486
4901	222148	4441
4902	222187	4395
4903	222228	4350
4904	222269	4304
4905	222311	4259
4906	222352	4214
4907	222394	4168
4908	222433	4123
4909	222474	4077
4910	222514	4032
4911	222554	3987
4912	222597	3941
4913	222639	3896
4914	222680	3851
4915	222721	3805
4916	222762	3760
4917	222805	3714
4918	222846	3669
4919	222889	3624
4920	222927	3578
4921	222971	3533
4922	223008	3488
4923	223050	3442
4924	223091	3397
4925	223135	3352
4926	223176	3306
4927	223215	3261
4928	223258	3215
4929	223299	3170
4930	223340	3125
4931	223380	3079
4932	223422	3034
4933	223464	2989
4934	223506	2943
4935	223546	2898
4936	223586	2853
4937	223630	2807
4938	223673	2762
4939	223714	2717
4940	223753	2671
4941	223796	2626
4942	223837	2581
4943	223880	2535
4944	223922	2490
4945	223963	2445
4946	224004	2399
4947	224046	2354
4948	224086	2309
4949	224127	2263
4950	224173	2218
4951	224214	2173
4952	224255	2128
4953	224296	2082
4954	224336	2037
4955	224379	1992
4956	224419	1946
4957	224461	1901
4958	224503	1856
4959	224543	1810
4960	224585	1765
4961	224626	1720
4962	224669	1674
4963	224711	1629
4964	224752	1584
4965	224794	1539
4966	224838	1493
4967	224877	1448
4968	224918	1403
4969	224959	1357
4970	225001	1312
4971	225042	1267
4972	225082	1222
4973	225122	1176
4974	225164	1131
4975	225206	1086
4976	225245	1040
4977	225287	995
4978	225326	950
4979	225368	905
4980	225412	859
4981	225455	814
4982	225498	769
4983	225539	724
4984	225581	678
4985	225623	633
4986	225667	588
4987	225708	543
4988	225746	497
4989	225784	452
4990	225823	407
4991	225864	361
4992	225906	316
4993	225945	271
4994	225987	226
4995	226030	180
4996	226072	135
4997	226113	90
4998	226155	45
4999	226197	0
