iter	MAE	RMSE
2862	5.05037848	6.953478119
2863	5.049574644	6.952385334
2864	5.048331122	6.950865622
2865	5.047586165	6.94981558
2866	5.046787876	6.948503742
2867	5.046146948	6.947698409
2868	5.045327859	6.946621202
2869	5.044725677	6.945864659
2870	5.044052994	6.944870965
2871	5.043573888	6.944173727
2872	5.043110895	6.943594654
2873	5.042423781	6.942605272
2874	5.041741948	6.941720581
2875	5.04063058	6.940093449
2876	5.039722765	6.938817654
2877	5.039010283	6.937765922
2878	5.038364478	6.936825031
2879	5.037588324	6.935701493
2880	5.037202756	6.935089664
2881	5.036174889	6.933758436
2882	5.035472434	6.932677046
2883	5.034728709	6.931676195
2884	5.034109893	6.930612768
2885	5.033497334	6.929860995
2886	5.033258562	6.929521749
2887	5.032700609	6.928730213
2888	5.031712485	6.927361705
2889	5.03116432	6.926518153
2890	5.030498455	6.925572201
2891	5.030490056	6.925567484
2892	5.03011162	6.925035239
2893	5.029529273	6.924233363
2894	5.028938065	6.92343937
2895	5.027934219	6.922249519
2896	5.027354361	6.921547421
2897	5.026529917	6.920444986
2898	5.026497296	6.920378101
2899	5.026011515	6.919549057
2900	5.025554802	6.918837035
2901	5.024903191	6.917963288
2902	5.024190132	6.916919787
2903	5.023382609	6.915937361
2904	5.022585437	6.91500042
2905	5.021834187	6.914110353
2906	5.021444125	6.913560551
2907	5.020383222	6.912209195
2908	5.019576967	6.911201403
2909	5.018773159	6.910222342
2910	5.018449465	6.909785215
2911	5.017729715	6.90870283
2912	5.01739932	6.908162992
2913	5.016796251	6.90728334
2914	5.015850259	6.906140122
2915	5.014919344	6.904871214
2916	5.014345035	6.904121668
2917	5.014338906	6.904117475
2918	5.013841691	6.903358097
2919	5.013316794	6.902536311
2920	5.012771189	6.901746754
2921	5.012183814	6.900799519
2922	5.011296224	6.899549412
2923	5.010648375	6.898524722
2924	5.009998396	6.897782613
2925	5.009759474	6.897428484
2926	5.009474763	6.89701639
2927	5.009094377	6.896490509
2928	5.00841104	6.895512967
2929	5.007793505	6.894630595
2930	5.007153753	6.89368178
2931	5.006815339	6.893150906
2932	5.006295659	6.892575187
2933	5.005007696	6.891070224
2934	5.004288546	6.889930384
2935	5.003723063	6.889216443
2936	5.003021361	6.888066717
2937	5.002536525	6.887456316
2938	5.001813159	6.886388558
2939	5.001251082	6.885644755
2940	5.000509492	6.884493679
2941	5.000031343	6.883834758
2942	4.999787949	6.883439815
2943	4.999175136	6.882617908
2944	4.998744864	6.881914448
2945	4.998078709	6.881094982
2946	4.997774387	6.880637152
2947	4.997161241	6.879646127
2948	4.996504158	6.878639841
2949	4.99564238	6.877303173
2950	4.994803865	6.876122051
2951	4.994537361	6.875773789
2952	4.993532218	6.874319349
2953	4.993055725	6.873753382
2954	4.992665895	6.873167035
2955	4.991737486	6.871863401
2956	4.991513974	6.871536837
2957	4.99072503	6.870604897
2958	4.990160988	6.869847819
2959	4.989626273	6.869080225
2960	4.988939591	6.867974954
2961	4.988666725	6.867562224
2962	4.987841871	6.866451747
2963	4.987206226	6.86568419
2964	4.986497749	6.864684805
2965	4.986009151	6.863913776
2966	4.984983803	6.862503898
2967	4.984290787	6.861555125
2968	4.983066881	6.859824993
2969	4.982273008	6.858754065
2970	4.981588392	6.857890849
2971	4.980670916	6.856585959
2972	4.979882222	6.855494439
2973	4.979041623	6.854378653
2974	4.978347427	6.853396505
2975	4.977734493	6.852618366
2976	4.97713441	6.851824917
2977	4.976357342	6.850684518
2978	4.975248731	6.849215916
2979	4.974110453	6.847780013
2980	4.973475239	6.8470227
2981	4.97300992	6.846240659
2982	4.972524247	6.845540933
2983	4.971903313	6.844583086
2984	4.971046089	6.843575702
2985	4.970533056	6.842657135
2986	4.969962867	6.8419353
2987	4.96931734	6.840813067
2988	4.968370125	6.839347687
2989	4.968006573	6.838881198
2990	4.967499253	6.838244077
2991	4.967038891	6.837512989
2992	4.966725395	6.836891753
2993	4.966017319	6.835888436
2994	4.965403047	6.835100078
2995	4.964695095	6.834119012
2996	4.964002176	6.833173293
2997	4.963578924	6.832634732
2998	4.963060392	6.832013355
2999	4.962442228	6.831158836
3000	4.961742406	6.83027034
3001	4.96093786	6.828954739
3002	4.960247918	6.828185545
3003	4.959423508	6.826907089
3004	4.958734883	6.825876896
3005	4.957966141	6.824843839
3006	4.957044621	6.823576544
3007	4.956654716	6.823070465
3008	4.956285982	6.822539821
3009	4.955696648	6.821635133
3010	4.955689351	6.821544845
3011	4.955071491	6.820848611
3012	4.954449196	6.819988418
3013	4.954330384	6.819813972
3014	4.953624005	6.818759621
3015	4.953241214	6.81822036
3016	4.952610232	6.817478891
3017	4.952104754	6.816782234
3018	4.951903525	6.816468115
3019	4.951895445	6.816462812
3020	4.95128117	6.815534106
3021	4.950775779	6.814883339
3022	4.950210397	6.814238282
3023	4.949508807	6.813043911
3024	4.948936583	6.812195441
3025	4.948378241	6.811285868
3026	4.947824073	6.810523162
3027	4.94735555	6.809691931
3028	4.947119302	6.809412939
3029	4.946620645	6.808503751
3030	4.946012033	6.807726288
3031	4.945301837	6.806776492
3032	4.944671837	6.805917697
3033	4.944188545	6.805271889
3034	4.943407973	6.80417578
3035	4.942688335	6.803265342
3036	4.941988136	6.802398297
3037	4.9411833	6.8013236
3038	4.940568165	6.8006431
3039	4.939925266	6.7998193
3040	4.939373929	6.798960674
3041	4.938226565	6.797558642
3042	4.937839676	6.79706546
3043	4.937388082	6.796483734
3044	4.936749548	6.795535153
3045	4.93600385	6.794431305
3046	4.935532254	6.793855299
3047	4.934922374	6.792977427
3048	4.934217862	6.792013968
3049	4.93331836	6.790753456
3050	4.932620684	6.789785659
3051	4.932241355	6.789234108
3052	4.931363622	6.787859943
3053	4.930459438	6.786469015
3054	4.929985375	6.785706485
3055	4.929979075	6.785702285
3056	4.929463356	6.784863124
3057	4.928631984	6.78374758
3058	4.92793004	6.782784267
3059	4.927013901	6.781608617
3060	4.926382203	6.780731188
3061	4.925861615	6.780062403
3062	4.92504935	6.778991857
3063	4.924630267	6.778349477
3064	4.924021953	6.777459308
3065	4.922994327	6.776063144
3066	4.922349291	6.775110355
3067	4.921386717	6.773746922
3068	4.920313498	6.772043077
3069	4.920049988	6.771727979
3070	4.919534734	6.770965343
3071	4.918891385	6.770046816
3072	4.918365926	6.769250752
3073	4.91770472	6.768454329
3074	4.917166179	6.767653558
3075	4.917079899	6.767536516
3076	4.916144241	6.766276369
3077	4.915564037	6.765391638
3078	4.915052367	6.764741211
3079	4.913936642	6.763382506
3080	4.913077779	6.762194136
3081	4.912718468	6.761736673
3082	4.911950624	6.760615779
3083	4.911945169	6.760611669
3084	4.911808231	6.760391308
3085	4.911190761	6.759442453
3086	4.910646088	6.758651951
3087	4.910086134	6.757863093
3088	4.909448174	6.757030133
3089	4.909438865	6.757003333
3090	4.908768629	6.756116273
3091	4.907781516	6.75475162
3092	4.907149376	6.75397093
3093	4.906505698	6.753182733
3094	4.905920686	6.752475295
3095	4.904927697	6.751082008
3096	4.904263897	6.750211922
3097	4.903866002	6.749765911
3098	4.903349473	6.748938119
3099	4.903065898	6.748524268
3100	4.902508386	6.747728159
3101	4.902000164	6.747035342
3102	4.901278334	6.745947571
3103	4.900826974	6.745304435
3104	4.899986606	6.744177074
3105	4.899664355	6.743730729
3106	4.898799994	6.742454408
3107	4.898284536	6.741679995
3108	4.897781132	6.740878009
3109	4.896849323	6.739689939
3110	4.896117225	6.738822372
3111	4.895599296	6.738138326
3112	4.894832109	6.73685007
3113	4.894664438	6.736509847
3114	4.894043341	6.735673438
3115	4.893375875	6.734860352
3116	4.893058212	6.734443721
3117	4.892467503	6.733537339
3118	4.891695431	6.732681934
3119	4.891137066	6.731992739
3120	4.890495516	6.731179252
3121	4.889825949	6.730240836
3122	4.889342745	6.729510259
3123	4.888961465	6.728983182
3124	4.888899663	6.728904334
3125	4.888458102	6.728286537
3126	4.88769259	6.72722624
3127	4.887062541	6.726336142
3128	4.886693396	6.725798273
3129	4.88615207	6.725179388
3130	4.885685632	6.724544882
3131	4.885272355	6.723906343
3132	4.884369768	6.722651428
3133	4.883892359	6.721916091
3134	4.883735231	6.721717234
3135	4.883161581	6.721023945
3136	4.882331046	6.72006415
3137	4.881677847	6.719286476
3138	4.881053036	6.718423409
3139	4.879779798	6.716572414
3140	4.879653855	6.716337215
3141	4.878798724	6.715257656
3142	4.878227107	6.71448221
3143	4.877348185	6.713218126
3144	4.87678361	6.712570605
3145	4.876093887	6.711628951
3146	4.875070537	6.710246253
3147	4.874142196	6.70904715
3148	4.873561145	6.708166239
3149	4.872880756	6.707163845
3150	4.871993413	6.706027817
3151	4.871585011	6.705411471
3152	4.87102937	6.704670659
3153	4.87061114	6.704101501
3154	4.869923023	6.703208633
3155	4.869301521	6.702552389
3156	4.868860615	6.701932707
3157	4.868456235	6.701394584
3158	4.867541571	6.700109483
3159	4.867512817	6.700081303
3160	4.866941371	6.699236934
3161	4.866285182	6.698416168
3162	4.865546685	6.697311492
3163	4.865313408	6.697028872
3164	4.864486182	6.695946188
3165	4.863132274	6.694311301
3166	4.862977985	6.694049099
3167	4.862591475	6.693439794
3168	4.861795504	6.692237876
3169	4.860806255	6.690875615
3170	4.860052334	6.689784098
3171	4.859436383	6.688965351
3172	4.858734346	6.688044683
3173	4.85815203	6.687288334
3174	4.857608585	6.686546707
3175	4.857100333	6.685889687
3176	4.856719682	6.685322224
3177	4.856028565	6.684377917
3178	4.855131844	6.683224001
3179	4.854354173	6.682108647
3180	4.853555076	6.681137368
3181	4.852968906	6.680248908
3182	4.852234249	6.679243364
3183	4.851445753	6.678095013
3184	4.850782767	6.677196973
3185	4.850777871	6.677193311
3186	4.85008881	6.676151452
3187	4.849600583	6.675329374
3188	4.848828592	6.674398579
3189	4.848334388	6.673878406
3190	4.847814748	6.673197714
3191	4.846885762	6.671793693
3192	4.846626557	6.671448923
3193	4.846075756	6.670701399
3194	4.845356232	6.669650638
3195	4.84509205	6.669211028
3196	4.844676184	6.668722793
3197	4.843810939	6.667363449
3198	4.843749288	6.66726036
3199	4.842796531	6.666060837
3200	4.842252223	6.665288925
3201	4.841747699	6.664512463
3202	4.841226814	6.663716744
3203	4.840301719	6.662430623
3204	4.83981629	6.661763593
3205	4.839130792	6.660897061
3206	4.839072594	6.660828452
3207	4.838293153	6.659833516
3208	4.837619115	6.659038162
3209	4.836727823	6.657937301
3210	4.835991287	6.65683823
3211	4.835786482	6.656537186
3212	4.835364342	6.656061483
3213	4.834797543	6.655139866
3214	4.834521096	6.6547183
3215	4.8335234	6.653290019
3216	4.833422639	6.653148439
3217	4.832971852	6.65253607
3218	4.832521249	6.65191091
3219	4.831590386	6.650634451
3220	4.830799463	6.64953637
3221	4.830730099	6.649431422
3222	4.82993543	6.648321104
3223	4.829324238	6.647497892
3224	4.828700801	6.646618743
3225	4.828434692	6.646215895
3226	4.828257951	6.645958113
3227	4.827433826	6.64490231
3228	4.827150437	6.64449385
3229	4.826828737	6.644016986
3230	4.82641033	6.643458664
3231	4.825804442	6.64245125
3232	4.825558542	6.64216798
3233	4.825047018	6.641455943
3234	4.824408033	6.64056222
3235	4.824085995	6.640211137
3236	4.823217273	6.638950642
3237	4.822296094	6.6375574
3238	4.821688781	6.636630687
3239	4.821399279	6.636230575
3240	4.821236475	6.635942948
3241	4.821186412	6.635871559
3242	4.820641671	6.635175256
3243	4.81996687	6.634353763
3244	4.81942329	6.633532523
3245	4.818836099	6.632679075
3246	4.817923358	6.631522024
3247	4.817406764	6.630678794
3248	4.816684171	6.62958351
3249	4.816055996	6.628665717
3250	4.815297243	6.627610327
3251	4.814819662	6.626923031
3252	4.814375271	6.626210157
3253	4.813959188	6.625636977
3254	4.813564695	6.625090125
3255	4.812866202	6.624272667
3256	4.812131588	6.623275668
3257	4.811336771	6.622238361
3258	4.810815739	6.621454108
3259	4.810526006	6.621048877
3260	4.810060261	6.620410272
3261	4.809442821	6.619519639
3262	4.808896257	6.61877234
3263	4.808253251	6.617840755
3264	4.807628968	6.616916161
3265	4.806940217	6.61597648
3266	4.806112857	6.614940273
3267	4.805439595	6.614020403
3268	4.804725921	6.612823216
3269	4.804456089	6.612514807
3270	4.803903185	6.611766466
3271	4.803486292	6.611251026
3272	4.802648411	6.610060391
3273	4.802074357	6.609240981
3274	4.801508731	6.608480124
3275	4.801144027	6.607936013
3276	4.800383454	6.606982536
3277	4.799852715	6.606364139
3278	4.799835338	6.606312452
3279	4.799366296	6.605692591
3280	4.798445792	6.604413562
3281	4.798005762	6.603689158
3282	4.797143387	6.602625853
3283	4.796232302	6.601317803
3284	4.795622572	6.600477863
3285	4.794874465	6.599535837
3286	4.794266568	6.598750502
3287	4.793567302	6.597742264
3288	4.792740541	6.596563917
3289	4.791975887	6.595583756
3290	4.79118643	6.59451547
3291	4.790876808	6.594121585
3292	4.790334891	6.593440404
3293	4.789389263	6.592202593
3294	4.788910482	6.591628006
3295	4.788359506	6.590796692
3296	4.78808836	6.590419447
3297	4.787582943	6.589712922
3298	4.787172128	6.588951613
3299	4.786723925	6.588432184
3300	4.7860767	6.587616168
3301	4.78571942	6.587070431
3302	4.785400743	6.586544399
3303	4.785146011	6.58621131
3304	4.784290161	6.585075584
3305	4.783836609	6.584362271
3306	4.78317697	6.583379007
3307	4.782509375	6.582634896
3308	4.78202909	6.581943156
3309	4.781756714	6.581407065
3310	4.78127219	6.58080702
3311	4.780692845	6.579980149
3312	4.780168682	6.5792997
3313	4.779967253	6.57902561
3314	4.779253444	6.578115231
3315	4.778762616	6.577489605
3316	4.778187898	6.576761072
3317	4.777172757	6.575184802
3318	4.776336747	6.573886388
3319	4.775677834	6.572968941
3320	4.775426069	6.572599779
3321	4.774809768	6.571812658
3322	4.774340241	6.571264032
3323	4.773863034	6.570468466
3324	4.773584303	6.570122585
3325	4.772581668	6.568804087
3326	4.771786106	6.567531201
3327	4.77165594	6.567296018
3328	4.770717488	6.566083454
3329	4.770316272	6.565529486
3330	4.769659748	6.564451115
3331	4.769463463	6.564181719
3332	4.768733954	6.563149632
3333	4.768254644	6.562544337
3334	4.767785309	6.561886289
3335	4.767188893	6.561123232
3336	4.766542654	6.560214573
3337	4.766487487	6.560110185
3338	4.766044933	6.559433505
3339	4.76559113	6.558763014
3340	4.765125182	6.558059609
3341	4.765027708	6.55790267
3342	4.765006555	6.557838702
3343	4.764439385	6.557127817
3344	4.764325201	6.556979242
3345	4.7638618	6.556324713
3346	4.763192997	6.555359223
3347	4.762776476	6.554746316
3348	4.761857428	6.553461901
3349	4.761143395	6.552384663
3350	4.760353416	6.551369654
3351	4.759853653	6.550700611
3352	4.758906382	6.549411027
3353	4.75840154	6.54869077
3354	4.757603412	6.547686519
3355	4.756952967	6.546685551
3356	4.756792285	6.546465053
3357	4.75622406	6.545750582
3358	4.755583503	6.544989901
3359	4.755029927	6.544413981
3360	4.754471119	6.543560217
3361	4.754121165	6.543016336
3362	4.753648884	6.542294433
3363	4.752922017	6.541324519
3364	4.752308306	6.540459486
3365	4.751587821	6.539378205
3366	4.751050586	6.538520241
3367	4.750338346	6.537665679
3368	4.749867175	6.537046125
3369	4.749260603	6.536251249
3370	4.748768882	6.535644563
3371	4.748226833	6.53482325
3372	4.747804342	6.534129159
3373	4.74738868	6.533597776
3374	4.74681971	6.532752067
3375	4.746390878	6.532125721
3376	4.74592114	6.531402584
3377	4.745563226	6.530829662
3378	4.744952399	6.529788374
3379	4.74452528	6.529195199
3380	4.743994953	6.528610064
3381	4.743110978	6.527232423
3382	4.74259593	6.526478656
3383	4.741466495	6.524675985
3384	4.740671704	6.523590592
3385	4.740144587	6.522898453
3386	4.739301251	6.52154029
3387	4.738879304	6.520887198
3388	4.738179624	6.520012237
3389	4.737756085	6.519359047
3390	4.737048119	6.51842867
3391	4.736682231	6.517920395
3392	4.736082059	6.517190602
3393	4.736037017	6.517135962
3394	4.735576817	6.516471565
3395	4.735436006	6.516314259
3396	4.735334982	6.516212661
3397	4.734580808	6.515133651
3398	4.733973297	6.51427503
3399	4.733196586	6.513133312
3400	4.732841745	6.512689238
3401	4.732184544	6.511794042
3402	4.731828812	6.51131315
3403	4.731498723	6.510860736
3404	4.730797315	6.509869918
3405	4.729973898	6.508735621
3406	4.729004107	6.507472097
3407	4.728272313	6.506505283
3408	4.727784987	6.505820829
3409	4.727540964	6.505499302
3410	4.727112775	6.504817351
3411	4.726557362	6.504024077
3412	4.726558188	6.504010449
3413	4.726044808	6.503343452
3414	4.725374468	6.502596981
3415	4.724741678	6.50183678
3416	4.72438323	6.501270351
3417	4.723791301	6.500468484
3418	4.7233201	6.4998937
3419	4.722894069	6.499249388
3420	4.722174902	6.498267495
3421	4.721294758	6.49711254
3422	4.720723265	6.496151353
3423	4.719864011	6.494863812
3424	4.719179975	6.493940472
3425	4.718854357	6.49360672
3426	4.718130472	6.492709393
3427	4.717399625	6.491674944
3428	4.717167602	6.491329675
3429	4.716398144	6.490390243
3430	4.715821766	6.489718836
3431	4.715393934	6.488910315
3432	4.714620016	6.487839472
3433	4.714096966	6.48721446
3434	4.713632607	6.486689742
3435	4.712910893	6.485666811
3436	4.712287377	6.484798828
3437	4.711924441	6.484377142
3438	4.711231086	6.483371496
3439	4.710942671	6.482999579
3440	4.710130609	6.482041036
3441	4.709416524	6.480886161
3442	4.708711585	6.479901701
3443	4.708122282	6.479046737
3444	4.70754706	6.47817598
3445	4.706265936	6.47636744
3446	4.705825947	6.475823568
3447	4.704950778	6.474667823
3448	4.704486235	6.473983422
3449	4.704141282	6.473470803
3450	4.703608734	6.472702606
3451	4.703489441	6.472574761
3452	4.702614345	6.471329744
3453	4.702045728	6.470570948
3454	4.701685258	6.470102111
3455	4.701359673	6.469627273
3456	4.700782109	6.468840891
3457	4.700215097	6.46814482
3458	4.699669177	6.467505466
3459	4.698886241	6.466569411
3460	4.697897036	6.465419665
3461	4.697551735	6.464946539
3462	4.697482593	6.464859265
3463	4.697095083	6.464213168
3464	4.696516354	6.463389455
3465	4.696061359	6.462655985
3466	4.695998064	6.462523756
3467	4.695404738	6.461794145
3468	4.695145041	6.461417784
3469	4.694522615	6.460576235
3470	4.693700218	6.459468751
3471	4.692989067	6.458584356
3472	4.69285949	6.458415229
3473	4.692184873	6.457599295
3474	4.691773901	6.456902343
3475	4.691274347	6.456144756
3476	4.690631719	6.455400995
3477	4.689676096	6.454081577
3478	4.689543546	6.453913667
3479	4.689005869	6.453111793
3480	4.688461723	6.452447004
3481	4.687819937	6.451589965
3482	4.687301308	6.45078893
3483	4.6865185	6.449625026
3484	4.685453711	6.448271297
3485	4.684780584	6.447309309
3486	4.684288677	6.446595449
3487	4.684239399	6.44649575
3488	4.683483556	6.445468041
3489	4.683024851	6.444830155
3490	4.682697474	6.444426088
3491	4.68198192	6.443474144
3492	4.681244239	6.442338186
3493	4.680735266	6.441579501
3494	4.680152449	6.440824634
3495	4.679391158	6.439759146
3496	4.678862826	6.438932148
3497	4.678210172	6.437984395
3498	4.677618156	6.437194457
3499	4.67664594	6.435883339
3500	4.67646022	6.435551245
3501	4.675835897	6.434705138
3502	4.675313448	6.433963541
3503	4.674724886	6.433091841
3504	4.674492354	6.432845546
3505	4.67396081	6.43211719
3506	4.673194219	6.431154966
3507	4.672781176	6.430555426
3508	4.672228086	6.429780526
3509	4.671692238	6.429104448
3510	4.671038962	6.428104009
3511	4.670324076	6.427098188
3512	4.669815953	6.426317377
3513	4.669474576	6.425780776
3514	4.668958347	6.425186658
3515	4.668863025	6.425028044
3516	4.668205183	6.424220535
3517	4.667573715	6.423345448
3518	4.667161085	6.422836783
3519	4.666990266	6.422612111
3520	4.66654871	6.422055828
3521	4.665930845	6.421195745
3522	4.665302546	6.420314278
3523	4.664902972	6.419733252
3524	4.664405247	6.419010244
3525	4.663649739	6.417672898
3526	4.663070249	6.416783132
3527	4.662700545	6.416271272
3528	4.661893426	6.415300607
3529	4.661472867	6.414676089
3530	4.660557698	6.413562049
3531	4.659938889	6.41272543
3532	4.659309642	6.411688122
3533	4.658563576	6.410659827
3534	4.658163512	6.410216978
3535	4.65760121	6.409517788
3536	4.657165424	6.408866513
3537	4.65671603	6.408131398
3538	4.656002705	6.407291152
3539	4.655353601	6.406418544
3540	4.654758963	6.405505396
3541	4.653882972	6.404368298
3542	4.653250459	6.403581027
3543	4.65294715	6.403124355
3544	4.652055902	6.401881786
3545	4.651149508	6.400547216
3546	4.650690272	6.399960882
3547	4.650240502	6.39934092
3548	4.649731993	6.398566793
3549	4.64924062	6.397869955
3550	4.648412322	6.396720832
3551	4.647992693	6.396125397
3552	4.647650105	6.395726178
3553	4.647192112	6.395093407
3554	4.646215851	6.393766422
3555	4.64560733	6.393051943
3556	4.645352474	6.392672432
3557	4.644963921	6.392131318
3558	4.644682007	6.391652174
3559	4.643976403	6.390693805
3560	4.643363112	6.389815483
3561	4.643230965	6.389545273
3562	4.643125572	6.389430385
3563	4.642601061	6.388781428
3564	4.641949759	6.387953083
3565	4.641329041	6.386958435
3566	4.640163551	6.385136934
3567	4.639377945	6.384003246
3568	4.638840537	6.383381233
3569	4.638081601	6.382287169
3570	4.63769517	6.381804889
3571	4.637568352	6.381591634
3572	4.637098096	6.380953233
3573	4.636436597	6.379998687
3574	4.635724624	6.379088927
3575	4.634939506	6.37795629
3576	4.634583328	6.377493788
3577	4.6339802	6.376659185
3578	4.633477248	6.375950548
3579	4.633126278	6.375409758
3580	4.632519773	6.374571286
3581	4.632144906	6.374112608
3582	4.631598629	6.373419157
3583	4.631593966	6.37341602
3584	4.631397229	6.373206621
3585	4.630823419	6.372432121
3586	4.630272126	6.371666042
3587	4.629624195	6.370704285
3588	4.629272449	6.370348525
3589	4.628462414	6.369210453
3590	4.627833096	6.368268113
3591	4.62743309	6.367723404
3592	4.626868681	6.366953289
3593	4.626373556	6.366255148
3594	4.625742916	6.365315256
3595	4.624972359	6.364361497
3596	4.62464366	6.363950855
3597	4.624209003	6.363287865
3598	4.623630178	6.36248226
3599	4.623153086	6.36174698
3600	4.622690125	6.361183835
3601	4.621957361	6.360197164
3602	4.62159598	6.359588824
3603	4.621051844	6.358891351
3604	4.620914946	6.358666815
3605	4.620259268	6.35784947
3606	4.619612284	6.35695863
3607	4.619030129	6.356097393
3608	4.618256187	6.354919206
3609	4.617499992	6.353744585
3610	4.61701926	6.353106631
3611	4.616525981	6.352389485
3612	4.615822752	6.351454841
3613	4.615249636	6.350664688
3614	4.614656385	6.349858664
3615	4.613975632	6.348757606
3616	4.613763979	6.348425315
3617	4.612708232	6.346947827
3618	4.612578761	6.346777462
3619	4.611929775	6.345938732
3620	4.611161549	6.344827375
3621	4.611123386	6.3447693
3622	4.610242834	6.343441259
3623	4.609845007	6.342812988
3624	4.609279906	6.342133068
3625	4.608481899	6.341086943
3626	4.608143434	6.340675062
3627	4.607725478	6.340101519
3628	4.607152379	6.339468486
3629	4.606575966	6.33883543
3630	4.605727406	6.337524123
3631	4.605157702	6.336661813
3632	4.604370595	6.335564627
3633	4.603985039	6.334950019
3634	4.603423998	6.33413229
3635	4.603014052	6.333469052
3636	4.60250242	6.332654312
3637	4.601625407	6.331671083
3638	4.600653231	6.330329005
3639	4.600498376	6.330144081
3640	4.599726211	6.329273143
3641	4.599370413	6.328918483
3642	4.598637457	6.328072469
3643	4.598285657	6.327557684
3644	4.597435308	6.32640959
3645	4.596639479	6.325310358
3646	4.596448368	6.324989444
3647	4.59580921	6.32415324
3648	4.59540954	6.323462463
3649	4.594505243	6.322317441
3650	4.594089595	6.321677038
3651	4.594024467	6.321553783
3652	4.593384326	6.320733625
3653	4.592590984	6.319724406
3654	4.591630921	6.318518843
3655	4.590979179	6.317472689
3656	4.590216618	6.316410754
3657	4.589360882	6.315192596
3658	4.588871138	6.314557391
3659	4.588239112	6.313582667
3660	4.587646499	6.31296456
3661	4.586580834	6.311621095
3662	4.585826684	6.310620092
3663	4.58532175	6.309954933
3664	4.58477669	6.309131621
3665	4.584084558	6.30829237
3666	4.5835645	6.307623364
3667	4.583560192	6.307620079
3668	4.582750171	6.306322079
3669	4.581598248	6.304723131
3670	4.581214752	6.304088547
3671	4.580711741	6.303390713
3672	4.580200762	6.302777514
3673	4.579489467	6.301799684
3674	4.579031529	6.301150144
3675	4.578194877	6.300090605
3676	4.577872945	6.29961946
3677	4.577128152	6.298472184
3678	4.576911524	6.298161921
3679	4.576660351	6.297786544
3680	4.576447369	6.297523959
3681	4.575854108	6.29679086
3682	4.575116318	6.295702661
3683	4.57429261	6.294472132
3684	4.574012886	6.29408774
3685	4.573488475	6.293311356
3686	4.573232589	6.29279641
3687	4.57264247	6.292038716
3688	4.572503452	6.291790695
3689	4.571813583	6.290772129
3690	4.571541323	6.290299297
3691	4.571531265	6.290276932
3692	4.570901349	6.289376772
3693	4.570209799	6.288355966
3694	4.569779384	6.287706719
3695	4.569247584	6.287010641
3696	4.568886812	6.286505271
3697	4.568027069	6.28544759
3698	4.566971772	6.283875143
3699	4.566284174	6.282842264
3700	4.565815349	6.282302552
3701	4.565696119	6.282151629
3702	4.565259023	6.28158857
3703	4.564335022	6.2803557
3704	4.563945197	6.279804769
3705	4.563365823	6.279007268
3706	4.562832893	6.278293182
3707	4.562400453	6.277732458
3708	4.561629989	6.276619654
3709	4.560771417	6.2753412
3710	4.560159473	6.274594512
3711	4.560101528	6.274502279
3712	4.559832618	6.27414599
3713	4.559670737	6.273893283
3714	4.55910939	6.273172791
3715	4.558353098	6.272197369
3716	4.557970288	6.271681406
3717	4.557370841	6.270893705
3718	4.557065622	6.270446698
3719	4.556594342	6.269866995
3720	4.556051883	6.269104529
3721	4.555909268	6.268950403
3722	4.555544911	6.268458074
3723	4.555078865	6.267757141
3724	4.554668607	6.267377982
3725	4.554153535	6.266610243
3726	4.553820694	6.266172526
3727	4.552863104	6.264942818
3728	4.552427885	6.264377021
3729	4.551839372	6.26362468
3730	4.551834923	6.263607833
3731	4.551250146	6.262729168
3732	4.550432326	6.261469731
3733	4.550131684	6.261032293
3734	4.549742927	6.260594296
3735	4.549312575	6.259983323
3736	4.548815395	6.259238423
3737	4.548243959	6.258425972
3738	4.547591721	6.25766588
3739	4.547074304	6.25689901
3740	4.546532347	6.256144946
3741	4.546193304	6.255648518
3742	4.545690347	6.25497966
3743	4.54500083	6.254009898
3744	4.544676239	6.253664616
3745	4.544034494	6.252824654
3746	4.543729989	6.25242825
3747	4.543309509	6.251914597
3748	4.543304722	6.251911569
3749	4.542802888	6.251253285
3750	4.542319324	6.250645451
3751	4.541968429	6.250085282
3752	4.5414395	6.249424845
3753	4.540854638	6.24865086
3754	4.540326546	6.247837571
3755	4.539923493	6.247177736
3756	4.539692927	6.246882441
3757	4.539673395	6.246862306
3758	4.539073971	6.245953361
3759	4.538464348	6.245145475
3760	4.537935063	6.244324602
3761	4.53718213	6.243400626
3762	4.536901995	6.243057194
3763	4.536525858	6.242569525
3764	4.535934197	6.241813276
3765	4.535271186	6.240758762
3766	4.535029405	6.240399534
3767	4.534723197	6.240033996
3768	4.534421689	6.239707948
3769	4.533868844	6.238983124
3770	4.533328146	6.238183374
3771	4.532766234	6.237521907
3772	4.532246017	6.236864737
3773	4.531727925	6.236045587
3774	4.531159278	6.235263029
3775	4.530513324	6.234356421
3776	4.529919106	6.233518782
3777	4.529276946	6.232609867
3778	4.528800535	6.231967581
3779	4.528431258	6.231497151
3780	4.52801445	6.230884797
3781	4.527630979	6.230267255
3782	4.527213854	6.229682139
3783	4.526738757	6.229043262
3784	4.526156011	6.228135373
3785	4.525667926	6.227345469
3786	4.525272295	6.226795836
3787	4.524598522	6.22575588
3788	4.524076142	6.224999772
3789	4.523737614	6.224581084
3790	4.523257705	6.223887327
3791	4.522556649	6.222870874
3792	4.521925515	6.222028644
3793	4.52133232	6.221058843
